GeneID,Phylostrata,EnsemblID,Entrez
AHSA1,2,ENSGALG00010005335,423378
AHSA1,2,ENSG00000100591,10598
AHSG,8,ENSG00000145192,197
AHSG,8,ENSGALG00010016067,424956
AHSP,10,ENSG00000169877,51327
AICDA,8,ENSGALG00010022690,418257
AICDA,8,ENSG00000111732,57379
AIDA,2,ENSG00000186063,64853
AIDA,2,ENSGALG00010016831,421335
AIF1,5,ENSG00000204472,199
AIFM1,2,ENSGALG00010016598,428688
AIFM1,2,ENSG00000156709,9131
AIFM2,1,ENSG00000042286,84883
AIFM2,1,ENSGALG00010020750,423720
AIFM3,1,ENSGALG00010000431,416999
AIFM3,1,ENSG00000183773,150209
AIG1,2,ENSDARG00000007171,562261
AIG1,2,ENSGALG00010005748,421671
AIG1,2,ENSG00000146416,51390
AIM2,12,ENSG00000163568,9447
AIMP1,1,ENSGALG00010006049,422533
AIMP1,1,ENSG00000164022,9255
AIMP2,4,ENSG00000106305,7965
AIP,2,ENSGALG00010022042,395123
AIP,2,ENSG00000110711,9049
AIPL1,2,ENSG00000129221,23746
AIRE,8,ENSG00000160224,326
AJAP1,8,ENSG00000196581,55966
AJAP1,8,ENSGALG00010019630,770310
AJUBA,8,ENSG00000129474,84962
AK1,1,ENSGALG00010028082,396002
AK1,1,ENSG00000106992,203
AK2,1,ENSG00000004455,204
AK2,1,ENSGALG00010017707,428227
AK3,2,ENSG00000147853,50808
AK3,2,ENSGALG00010011143,426534
AK5,2,ENSG00000154027,26289
AK5,2,ENSGALG00010022373,424555
AK7,2,ENSG00000140057,122481
AK7,2,ENSGALG00010015663,428907
AK8,1,ENSG00000165695,158067
AK9,2,ENSGALG00010014124,771077
AK9,2,ENSG00000155085,221264
AKAP10,4,ENSG00000108599,11216
AKAP10,4,ENSGALG00010029753,417612
AKAP11,8,ENSG00000023516,11215
AKAP11,8,ENSGALG00010003271,418835
AKAP12,8,ENSGALG00010005704,421634
AKAP12,8,ENSG00000131016,9590
AKAP13,4,ENSDARG00000079994,327519
AKAP13,4,ENSGALG00010020117,415502
AKAP13,4,ENSG00000170776,11214
AKAP14,4,ENSGALG00010012929,772147
AKAP14,4,ENSG00000186471,158798
AKAP17A,4,ENSGALG00010001548,418664
AKAP17A,4,ENSG00000292343,8227
AKAP3,11,ENSG00000111254,10566
AKAP4,10,ENSG00000147081,8852
AKAP6,8,ENSG00000151320,9472
AKAP7,2,ENSGALG00010005145,426926
AKAP7,2,ENSG00000118507,9465
AKAP8,10,ENSGALG00010003875,107057625
AKAP8,10,ENSG00000105127,10270
AKAP9,6,ENSG00000127914,10142
AKAP9,6,ENSGALG00010004841,395695
AKIP1,5,ENSG00000166452,56672
AKIRIN1,8,ENSG00000174574,79647
AKIRIN2,2,ENSG00000135334,55122
AKIRIN2,2,ENSGALG00010003674,421821
AKNA,5,ENSGALG00010028894,107052190
AKNA,5,ENSG00000106948,80709
AKNAD1,10,ENSG00000162641,254268
AKR1A1,1,ENSGALG00010026213,424599
AKR1A1,1,ENSG00000117448,10327
AKR1B1,1,ENSG00000085662,231
AKR1B1,1,ENSGALG00010013417,418169
AKR1B10,1,ENSG00000198074,57016
AKR1B10,1,ENSGALG00010013501,395338
AKR1C2,10,ENSG00000151632,1646
AKR1C3,10,ENSG00000196139,8644
AKR1C4,10,ENSG00000198610,1109
AKR1D1,1,ENSG00000122787,6718
AKR1D1,1,ENSGALG00010013290,418107
AKR1E2,11,ENSG00000165568,83592
AKR1E2,11,ENSGALG00010015207,418171
AKR7A2,2,ENSG00000053371,8574
AKR7A3,2,ENSG00000162482,22977
AKR7L,2,ENSG00000211454,246181
AKR7L,2,ENSGALG00010020576,419471
AKT1,2,ENSGALG00010017364,395928
AKT1,2,ENSG00000142208,207
AKT1S1,7,ENSG00000204673,84335
AKT2,2,ENSG00000105221,208
AKT2,2,ENSGALG00010008377,101750560
AKT3,2,ENSG00000275199,10000
AKT3,2,ENSGALG00010008323,421497
ALAS2,1,ENSG00000158578,212
ALCAM,7,ENSG00000170017,214
ALCAM,7,ENSGALG00010005150,396092
ALDH16A1,4,ENSG00000161618,126133
ALDH18A1,1,ENSGALG00010001692,423976
ALDH18A1,1,ENSG00000059573,5832
ALDH1A1,1,ENSGALG00010014104,395264
ALDH1A1,1,ENSG00000165092,216
ALDH1A2,1,ENSGALG00010023060,395844
ALDH1A2,1,ENSG00000128918,8854
ALDH1A3,1,ENSG00000184254,220
ALDH1A3,1,ENSGALG00010019001,395389
ALDH1B1,1,ENSG00000137124,219
ALDH1L1,1,ENSG00000144908,10840
ALDH1L2,1,ENSG00000136010,160428
ALDH1L2,1,ENSDARG00000070230,100333269
ALDH1L2,1,ENSGALG00010011657,418078
ALDH2,1,ENSGALG00010025886,416880
ALDH2,1,ENSG00000111275,217
ALDH3A2,1,ENSGALG00010029759,417615
ALDH3A2,1,ENSG00000072210,224
ALDH3B2,1,ENSG00000132746,222
ALDH4A1,1,ENSG00000159423,8659
ALDH4A1,1,ENSGALG00010020467,419467
ALDH5A1,1,ENSG00000112294,7915
ALDH5A1,1,ENSGALG00010008001,420818
ALDH6A1,1,ENSG00000119711,4329
ALDH7A1,1,ENSG00000164904,501
ALDH7A1,1,ENSGALG00010001156,426812
ALDH8A1,1,ENSGALG00010006336,421695
ALDH8A1,1,ENSG00000118514,64577
ALDH9A1,1,ENSGALG00010010635,424405
ALDH9A1,1,ENSG00000143149,223
ALDOA,2,ENSG00000149925,226
ALDOB,2,ENSGALG00010005583,427308
ALDOB,2,ENSG00000136872,229
ALDOC,2,ENSG00000109107,230
ALDOC,2,ENSGALG00010029203,395492
ALG1,2,ENSG00000033011,56052
ALG10,2,ENSGALG00010008183,426734
ALG10,2,ENSG00000139133,84920
ALG10B,2,ENSG00000175548,144245
ALG12,2,ENSGALG00010009003,417733
ALG12,2,ENSG00000182858,79087
ALG13,2,ENSG00000101901,79868
ALG14,2,ENSG00000172339,199857
ALG14,2,ENSGALG00010020991,424484
ALG2,2,ENSGALG00010007603,420998
ALG2,2,ENSG00000119523,85365
ALG3,2,ENSG00000214160,10195
ALG5,1,ENSGALG00010006310,418898
ALG5,1,ENSG00000120697,29880
ALG8,2,ENSG00000159063,79053
ALG8,2,ENSGALG00010001938,428097
ALK,6,ENSG00000171094,238
ALK,6,ENSGALG00010017563,421297
ALK,6,ENSDARG00000095833,563509
ALKBH1,2,ENSGALG00010004944,428898
ALKBH1,2,ENSG00000100601,8846
ALKBH2,2,ENSGALG00010021476,416897
ALKBH2,2,ENSG00000189046,121642
ALKBH3,1,ENSG00000166199,221120
ALKBH3,1,ENSGALG00010019592,423169
ALKBH4,2,ENSG00000160993,54784
ALKBH4,2,ENSGALG00010029309,417510
ALKBH6,2,ENSG00000239382,84964
ALKBH7,2,ENSG00000125652,84266
ALKBH8,1,ENSGALG00010004717,418972
ALKBH8,1,ENSG00000137760,91801
ALMS1,4,ENSG00000116127,7840
ALOX12,8,ENSG00000108839,239
ALOX12B,2,ENSG00000179477,242
ALOX15,8,ENSG00000161905,246
ALOX15B,2,ENSG00000179593,247
ALOX5,2,ENSGALG00010023818,423769
ALOX5,2,ENSDARG00000043085,573013
ALOX5,2,ENSG00000275565,240
ALOX5AP,8,ENSG00000132965,241
ALOX5AP,8,ENSGALG00010006942,770904
ALOXE3,2,ENSG00000179148,59344
ALPI,1,ENSG00000163295,248
ALPK1,5,ENSGALG00010004039,100858173
ALPK1,5,ENSG00000073331,80216
ALPK2,8,ENSGALG00010010330,426853
ALPK2,8,ENSG00000198796,115701
ALPK3,8,ENSG00000136383,57538
ALPK3,8,ENSGALG00010022253,768936
ALPL,1,ENSGALG00010021115,396317
ALPL,1,ENSG00000162551,249
ALPP,1,ENSG00000163283,250
ALS2,4,ENSGALG00010025055,424085
ALS2,4,ENSG00000003393,57679
ALS2CL,9,ENSG00000178038,259173
ALS2CL,9,ENSGALG00010024904,428401
ALX1,8,ENSGALG00010011243,427871
ALX1,8,ENSG00000180318,8092
ALX3,8,ENSG00000156150,257
ALX4,5,ENSGALG00010019838,373976
ALX4,5,ENSG00000052850,60529
ALYREF,2,ENSG00000183684,10189
ALYREF,2,ENSGALG00010029361,769169
AMACR,1,ENSGALG00010013203,427429
AMACR,1,ENSG00000242110,23600
AMBN,10,ENSG00000178522,258
AMBP,8,ENSGALG00010028475,770795
AMBP,8,ENSG00000106927,259
AMD1,2,ENSGALG00010013814,421755
AMD1,2,ENSG00000123505,262
AMDHD1,1,ENSG00000139344,144193
AMDHD1,1,ENSGALG00010011876,417917
AMDHD2,1,ENSGALG00010017468,416754
AMDHD2,1,ENSG00000162066,51005
AMELX,10,ENSG00000125363,265
AMELY,15,ENSG00000099721,266
AMER1,8,ENSG00000184675,139285
AMER2,2,ENSGALG00010006024,418939
AMER2,2,ENSG00000165566,219287
AMER3,10,ENSGALG00010024264,100859787
AMER3,10,ENSG00000178171,205147
AMFR,2,ENSGALG00010024413,415697
AMFR,2,ENSG00000159461,267
AMH,8,ENSG00000104899,268
AMH,8,ENSGALG00010027880,395887
AMHR2,8,ENSG00000135409,269
AMIGO1,8,ENSDARG00000079620,100144409
AMIGO1,8,ENSG00000181754,57463
AMIGO3,8,ENSG00000176020,386724
AMIGO3,8,ENSGALG00010028208,112533340
AMMECR1,1,ENSG00000101935,9949
AMMECR1,1,ENSGALG00010015507,422343
AMMECR1L,1,ENSG00000144233,83607
AMMECR1L,1,ENSGALG00010024119,424755
AMN,4,ENSG00000166126,81693
AMN,4,ENSGALG00010015137,423472
AMOT,6,ENSGALG00010013897,422336
AMOT,6,ENSG00000126016,154796
AMOTL1,6,ENSGALG00010008453,428091
AMOTL1,6,ENSG00000166025,154810
AMOTL2,8,ENSG00000114019,51421
AMOTL2,8,ENSGALG00010024678,424863
AMPD1,2,ENSGALG00010025504,772125
AMPD1,2,ENSG00000116748,270
AMPH,2,ENSG00000078053,273
AMPH,2,ENSGALG00010017970,420761
AMT,1,ENSG00000145020,275
AMT,1,ENSGALG00010026917,395566
AMTN,11,ENSG00000187689,401138
AMY1B,1,ENSG00000174876,277
AMY1C,1,ENSG00000187733,278
AMY2B,1,ENSG00000240038,280
AMZ1,9,ENSG00000174945,155185
AMZ1,9,ENSGALG00010020112,416474
AMZ2,1,ENSG00000196704,51321
AMZ2,1,ENSDARG00000089248,103911930
ANAPC1,2,ENSG00000153107,64682
ANAPC1,2,ENSGALG00010017890,421228
ANAPC10,2,ENSG00000164162,10393
ANAPC10,2,ENSGALG00010006323,422461
ANAPC11,15,ENSGALG00010029364,115874043
ANAPC11,15,ENSG00000141552,51529
ANAPC13,2,ENSG00000129055,25847
ANAPC15,5,ENSG00000110200,25906
ANAPC16,8,ENSG00000166295,119504
ANAPC2,2,ENSGALG00010027876,417258
ANAPC2,2,ENSG00000176248,29882
ANAPC4,2,ENSGALG00010010933,422805
ANAPC4,2,ENSG00000053900,29945
ANAPC5,2,ENSG00000089053,51433
ANAPC5,2,ENSGALG00010025256,416842
ANAPC7,2,ENSGALG00010025116,416838
ANAPC7,2,ENSG00000196510,51434
ANG,8,ENSG00000214274,283
ANGEL1,2,ENSG00000013523,23357
ANGEL1,2,ENSGALG00010005220,423370
ANGEL2,2,ENSGALG00010019183,421363
ANGEL2,2,ENSG00000174606,90806
ANGPT1,8,ENSGALG00010011001,395129
ANGPT1,8,ENSG00000154188,284
ANGPT2,7,ENSG00000091879,285
ANGPT2,7,ENSGALG00010002288,395610
ANGPT4,6,ENSG00000101280,51378
ANGPT4,6,ENSGALG00010013755,771763
ANGPTL1,6,ENSGALG00010011271,770850
ANGPTL1,6,ENSG00000116194,9068
ANGPTL2,6,ENSGALG00010028700,776031
ANGPTL2,6,ENSG00000136859,23452
ANGPTL3,8,ENSG00000132855,27329
ANGPTL3,8,ENSGALG00010023885,100189558
ANGPTL4,8,ENSG00000167772,51129
ANGPTL4,8,ENSGALG00010027751,769087
ANGPTL5,8,ENSG00000187151,253935
ANGPTL5,8,ENSGALG00010007937,772036
ANGPTL6,11,ENSG00000130812,83854
ANGPTL7,5,ENSGALG00010021784,101750033
ANGPTL7,5,ENSG00000171819,10218
ANHX,10,ENSG00000227059,647589
ANK2,1,ENSG00000145362,287
ANK2,1,ENSGALG00010003978,422689
ANK3,1,ENSG00000151150,288
ANK3,1,ENSGALG00010009679,396309
ANK3,1,ENSDARG00000061736,103909035
ANKAR,4,ENSG00000151687,150709
ANKDD1A,6,ENSG00000166839,348094
ANKDD1A,6,ENSGALG00010019185,415525
ANKEF1,5,ENSDARG00000060211,100149106
ANKEF1,5,ENSGALG00010018334,416735
ANKEF1,5,ENSG00000132623,63926
ANKFN1,4,ENSDARG00000060941,100333998
ANKFN1,4,ENSG00000153930,162282
ANKFN1,4,ENSGALG00010029575,427807
ANKFY1,5,ENSGALG00010029163,417494
ANKFY1,5,ENSG00000185722,51479
ANKH,8,ENSGALG00010000722,420917
ANKH,8,ENSG00000154122,56172
ANKIB1,5,ENSGALG00010004891,420550
ANKIB1,5,ENSG00000001629,54467
ANKK1,2,ENSG00000170209,255239
ANKK1,2,ENSGALG00010024932,100859406
ANKLE1,4,ENSG00000160117,126549
ANKLE2,3,ENSG00000176915,23141
ANKLE2,3,ENSGALG00010021088,416790
ANKMY1,4,ENSG00000144504,51281
ANKMY1,4,ENSGALG00010028026,417300
ANKMY2,4,ENSG00000106524,57037
ANKMY2,4,ENSGALG00010004355,420593
ANKRA2,6,ENSGALG00010011774,426153
ANKRA2,6,ENSG00000164331,57763
ANKRD1,8,ENSG00000148677,27063
ANKRD1,8,ENSGALG00010020507,378926
ANKRD10,5,ENSGALG00010013110,418760
ANKRD10,5,ENSG00000088448,55608
ANKRD11,5,ENSG00000167522,29123
ANKRD11,5,ENSGALG00010007975,415845
ANKRD12,5,ENSG00000101745,23253
ANKRD12,5,ENSGALG00010001845,425900
ANKRD13A,2,ENSG00000076513,88455
ANKRD13A,2,ENSGALG00010021810,416902
ANKRD13B,2,ENSGALG00010029699,100859164
ANKRD13B,2,ENSG00000198720,124930
ANKRD13C,2,ENSGALG00010023704,424715
ANKRD13C,2,ENSG00000118454,81573
ANKRD13D,2,ENSG00000172932,338692
ANKRD16,4,ENSGALG00010006670,416688
ANKRD16,4,ENSG00000134461,54522
ANKRD17,2,ENSG00000132466,26057
ANKRD17,2,ENSGALG00010004443,422651
ANKRD18A,14,ENSG00000180071,253650
ANKRD18B,14,ENSG00000230453,441459
ANKRD2,8,ENSGALG00010020642,423841
ANKRD2,8,ENSG00000165887,26287
ANKRD2,8,ENSDARG00000002722,101886079
ANKRD20A1,11,ENSG00000260691,84210
ANKRD22,8,ENSG00000152766,118932
ANKRD22,8,ENSGALG00010021999,771419
ANKRD23,11,ENSG00000163126,200539
ANKRD24,7,ENSG00000089847,170961
ANKRD24,7,ENSGALG00010027220,428331
ANKRD26,5,ENSG00000107890,22852
ANKRD26,5,ENSGALG00010001443,417764
ANKRD27,6,ENSDARG00000089207,386887
ANKRD27,6,ENSGALG00010024806,415766
ANKRD27,6,ENSG00000105186,84079
ANKRD28,1,ENSG00000206560,23243
ANKRD28,1,ENSGALG00010002134,420640
ANKRD29,2,ENSGALG00010004902,428523
ANKRD29,2,ENSG00000154065,147463
ANKRD30A,14,ENSG00000148513,91074
ANKRD30BL,14,ENSG00000163046,554226
ANKRD31,9,ENSG00000145700,256006
ANKRD33,12,ENSDARG00000055638,557568
ANKRD33,12,ENSG00000167612,341405
ANKRD33B,5,ENSG00000164236,651746
ANKRD33B,5,ENSDARG00000015589,557905
ANKRD33B,5,ENSGALG00010000786,420924
ANKRD34A,8,ENSG00000272031,284615
ANKRD34B,4,ENSG00000189127,340120
ANKRD34B,4,ENSGALG00010007259,431626
ANKRD34C,8,ENSG00000235711,390616
ANKRD35,2,ENSG00000198483,148741
ANKRD36,5,ENSG00000291582,375248
ANKRD36C,5,ENSG00000174501,400986
ANKRD37,8,ENSG00000186352,353322
ANKRD39,2,ENSGALG00010020450,107057371
ANKRD39,2,ENSG00000213337,51239
ANKRD40,4,ENSGALG00010029287,428678
ANKRD40,4,ENSG00000154945,91369
ANKRD42,4,ENSGALG00010008005,772327
ANKRD42,4,ENSG00000137494,338699
ANKRD44,1,ENSG00000065413,91526
ANKRD44,1,ENSGALG00010010988,424055
ANKRD46,4,ENSG00000186106,157567
ANKRD46,4,ENSGALG00010011401,426304
ANKRD49,3,ENSG00000168876,54851
ANKRD49,3,ENSGALG00010008492,418997
ANKRD52,1,ENSG00000139645,283373
ANKRD52,1,ENSGALG00010024919,426469
ANKRD53,12,ENSG00000144031,79998
ANKRD54,2,ENSG00000100124,129138
ANKRD54,2,ENSGALG00010010620,418034
ANKRD55,5,ENSGALG00010012961,100858831
ANKRD55,5,ENSG00000164512,79722
ANKRD6,6,ENSG00000135299,22881
ANKRD6,6,ENSGALG00010003364,421813
ANKRD60,4,ENSG00000124227,140731
ANKRD61,8,ENSGALG00010021771,101752127
ANKRD61,8,ENSG00000157999,100310846
ANKRD62,6,ENSG00000181626,342850
ANKRD63,13,ENSG00000230778,100131244
ANKRD7,6,ENSG00000106013,56311
ANKRD9,8,ENSG00000156381,122416
ANKS1A,5,ENSGALG00010026001,419898
ANKS1A,5,ENSG00000064999,23294
ANKS1B,5,ENSG00000185046,56899
ANKS3,6,ENSGALG00010016454,769431
ANKS3,6,ENSG00000168096,124401
ANKS4B,8,ENSG00000284290,257629
ANKS4B,8,ENSGALG00010017092,427007
ANKS6,5,ENSGALG00010007910,420977
ANKS6,5,ENSG00000165138,203286
ANKUB1,4,ENSG00000206199,389161
ANKZF1,2,ENSGALG00010021434,429038
ANKZF1,2,ENSG00000163516,55139
ANLN,4,ENSGALG00010016788,420738
ANLN,4,ENSG00000011426,54443
ANO1,2,ENSG00000131620,55107
ANO1,2,ENSGALG00010025538,423144
ANO10,2,ENSG00000160746,55129
ANO10,2,ENSGALG00010016347,420674
ANO2,2,ENSG00000047617,57101
ANO3,2,ENSGALG00010019617,422968
ANO3,2,ENSG00000134343,63982
ANO4,2,ENSGALG00010011601,427878
ANO4,2,ENSG00000262139,121601
ANO5,2,ENSG00000171714,102723370
ANO5,2,ENSGALG00010020315,422973
ANO5,2,ENSDARG00000015731,100534737
ANO6,2,ENSGALG00010013784,417802
ANO6,2,ENSG00000177119,196527
ANO7,2,ENSG00000146205,50636
ANO8,2,ENSG00000074855,57719
ANO8,2,ENSGALG00010028601,429912
ANO8,2,ENSDARG00000076265,562947
ANO9,8,ENSG00000185101,338440
ANO9,8,ENSGALG00010020727,422996
ANP32A,2,ENSG00000140350,8125
ANP32B,2,ENSG00000136938,10541
ANP32B,2,ENSGALG00010028543,420087
ANP32E,2,ENSG00000143401,81611
ANP32E,2,ENSGALG00010028507,426109
ANPEP,4,ENSG00000166825,290
ANPEP,4,ENSGALG00010015905,395667
ANPEP,4,ENSDARG00000097285,100004744
ANTXR1,7,ENSDARG00000025672,793153
ANTXR1,7,ENSGALG00010017671,428199
ANTXR1,7,ENSG00000169604,84168
ANXA1,6,ENSG00000135046,301
ANXA10,9,ENSG00000109511,11199
ANXA10,9,ENSGALG00010008049,770326
ANXA11,2,ENSG00000122359,311
ANXA11,2,ENSGALG00010008971,423637
ANXA13,2,ENSG00000104537,312
ANXA13,2,ENSGALG00010008286,420342
ANXA2,8,ENSGALG00010024693,396297
ANXA2,8,ENSG00000182718,302
ANXA2R,13,ENSG00000177721,389289
ANXA3,8,ENSG00000138772,306
ANXA4,8,ENSG00000196975,307
ANXA5,8,ENSG00000164111,308
ANXA5,8,ENSGALG00010005260,428767
ANXA6,6,ENSG00000197043,309
ANXA6,6,ENSGALG00010014824,395481
ANXA7,2,ENSGALG00010021248,423747
ANXA7,2,ENSG00000138279,310
ANXA8L1,9,ENSG00000264230,728113
ANXA9,11,ENSG00000143412,8416
AOAH,2,ENSG00000136250,313
AOAH,2,ENSGALG00010016766,420737
AOC1,1,ENSGALG00010027191,100858159
AOC1,1,ENSG00000002726,26
AOC2,1,ENSG00000131480,314
AOC3,1,ENSG00000131471,8639
AOX1,1,ENSGALG00010024731,424071
AOX1,1,ENSG00000138356,316
AP1AR,5,ENSG00000138660,55435
AP1AR,5,ENSGALG00010004079,422693
AP1B1,2,ENSGALG00010000323,417021
AP1B1,2,ENSG00000100280,162
AP1G1,2,ENSGALG00010008426,415880
AP1G1,2,ENSG00000166747,164
AP1G2,2,ENSG00000213983,8906
AP1M1,2,ENSGALG00010027946,420149
AP1M1,2,ENSG00000072958,8907
AP1S1,2,ENSGALG00010001422,107050649
AP1S1,2,ENSG00000106367,1174
AP1S2,2,ENSG00000182287,8905
AP1S2,2,ENSGALG00010001510,418621
AP1S3,2,ENSGALG00010025932,424807
AP1S3,2,ENSG00000152056,130340
AP2A1,2,ENSG00000196961,160
AP2A1,2,ENSDARG00000054320,558153
AP2A2,2,ENSGALG00010024250,423102
AP2A2,2,ENSG00000280759,161
AP2B1,2,ENSG00000006125,163
AP2B1,2,ENSGALG00010029626,417525
AP2M1,2,ENSG00000161203,1173
AP2M1,2,ENSGALG00010019023,770246
AP2S1,2,ENSG00000042753,1175
AP2S1,2,ENSGALG00010010816,100859555
AP3B1,2,ENSGALG00010012751,427646
AP3B1,2,ENSDARG00000100082,563316
AP3B1,2,ENSG00000132842,8546
AP3B2,2,ENSGALG00010023384,769343
AP3B2,2,ENSDARG00000105296,100000165
AP3B2,2,ENSG00000103723,8120
AP3D1,2,ENSGALG00010027897,420079
AP3D1,2,ENSG00000065000,8943
AP3M2,2,ENSGALG00010017920,426790
AP3M2,2,ENSG00000070718,10947
AP3S1,2,ENSG00000177879,1176
AP3S1,2,ENSGALG00010009103,427389
AP3S2,2,ENSGALG00010015942,415581
AP3S2,2,ENSG00000157823,10239
AP4B1,2,ENSG00000134262,10717
AP4B1,2,ENSGALG00010027402,419879
AP4E1,2,ENSGALG00010022573,415425
AP4E1,2,ENSG00000081014,23431
AP4M1,2,ENSGALG00010001416,396046
AP4M1,2,ENSG00000221838,9179
AP4S1,2,ENSG00000100478,11154
AP5M1,2,ENSG00000053770,55745
AP5M1,2,ENSGALG00010017201,423548
AP5S1,4,ENSG00000125843,55317
APAF1,4,ENSG00000120868,317
APAF1,4,ENSGALG00010010618,417926
APBA1,4,ENSG00000276497,320
APBA1,4,ENSGALG00010014837,427246
APBA3,9,ENSG00000011132,9546
APBA3,9,ENSDARG00000090675,449850
APBA3,9,ENSGALG00010028103,420069
APBB1IP,8,ENSG00000077420,54518
APBB1IP,8,ENSGALG00010005408,420492
APBB3,8,ENSG00000113108,10307
APC,4,ENSGALG00010008333,415607
APC,4,ENSG00000134982,324
APC2,4,ENSG00000115266,10297
APC2,4,ENSGALG00010028057,429363
APC2,4,ENSDARG00000063007,565771
APCDD1,5,ENSGALG00010001754,426765
APCDD1,5,ENSG00000154856,147495
APCDD1L,5,ENSGALG00010014777,419316
APCDD1L,5,ENSG00000198768,164284
APCS,8,ENSG00000132703,325
APEH,2,ENSGALG00010027303,415926
APEH,2,ENSG00000164062,327
APEX2,1,ENSG00000169188,27301
APH1A,2,ENSGALG00010028642,431243
APH1A,2,ENSG00000117362,51107
APH1B,2,ENSG00000138613,83464
API5,2,ENSG00000166181,8539
API5,2,ENSGALG00010021048,423168
APIP,1,ENSGALG00010024945,428860
APIP,1,ENSG00000149089,51074
APLF,4,ENSG00000169621,200558
APLF,4,ENSGALG00010017867,421264
APLN,15,ENSGALG00010014943,101747811
APLN,15,ENSG00000171388,8862
APLNR,8,ENSG00000134817,187
APLNR,8,ENSGALG00010026507,429337
APLP1,5,ENSG00000105290,333
APLP2,4,ENSG00000084234,334
APLP2,4,ENSGALG00010023571,419727
APMAP,2,ENSG00000101474,57136
APMAP,2,ENSGALG00010018892,416715
APOA1,9,ENSGALG00010024773,396536
APOA1,9,ENSG00000118137,335
APOA2,11,ENSG00000158874,336
APOA4,8,ENSGALG00010024750,395780
APOA4,8,ENSG00000110244,337
APOA5,9,ENSG00000110243,116519
APOA5,9,ENSGALG00010024749,419802
APOB,6,ENSGALG00010007977,396535
APOB,6,ENSG00000291544,338
APOBEC1,11,ENSG00000111701,339
APOBEC2,8,ENSGALG00010027623,419915
APOBEC2,8,ENSG00000124701,10930
APOBEC3A,12,ENSG00000262156,200315
APOBEC3B,15,ENSG00000179750,9582
APOBEC3D,12,ENSG00000243811,140564
APOBEC3F,12,ENSG00000128394,200316
APOBEC3H,12,ENSG00000100298,164668
APOBEC4,9,ENSG00000173627,403314
APOBEC4,9,ENSGALG00010011540,100858926
APOBR,10,ENSG00000184730,55911
APOC1,11,ENSG00000130208,341
APOC2,8,ENSG00000234906,344
APOC3,11,ENSG00000110245,345
APOC3,11,ENSGALG00010024759,100859721
APOD,1,ENSG00000189058,347
APOD,1,ENSGALG00010017424,424893
APOE,8,ENSG00000130203,348
APOF,12,ENSGALG00010024983,107055401
APOF,12,ENSG00000175336,319
APOH,8,ENSG00000091583,350
APOH,8,ENSGALG00010029213,417431
APOL2,13,ENSG00000128335,23780
APOL3,5,ENSG00000128284,80833
APOL4,5,ENSG00000100336,80832
APOL5,12,ENSG00000128313,80831
APOL6,12,ENSG00000221963,80830
APOLD1,9,ENSGALG00010009659,769889
APOLD1,9,ENSG00000178878,81575
APOM,8,ENSG00000204444,55937
APOO,8,ENSG00000184831,79135
APOO,8,ENSGALG00010003125,418599
APP,4,ENSGALG00010010915,374198
APP,4,ENSG00000142192,351
APPBP2,5,ENSGALG00010029199,417645
APPBP2,5,ENSG00000062725,10513
APPL1,6,ENSG00000157500,26060
APPL1,6,ENSGALG00010027052,416002
APPL2,6,ENSGALG00010011605,418075
APPL2,6,ENSG00000136044,55198
APRT,1,ENSGALG00010007899,100857155
APRT,1,ENSG00000198931,353
APTX,2,ENSG00000137074,54840
APTX,2,ENSGALG00010008141,395173
AQP1,2,ENSG00000240583,358
AQP1,2,ENSGALG00010027337,420384
AQP10,1,ENSG00000143595,89872
AQP10,1,ENSGALG00010027878,101749384
AQP11,8,ENSG00000178301,282679
AQP11,8,ENSGALG00010002090,426725
AQP12A,4,ENSGALG00010024730,424861
AQP12B,4,ENSG00000185176,653437
AQP2,10,ENSGALG00010025593,431304
AQP2,10,ENSG00000167580,359
AQP3,1,ENSG00000165272,360
AQP3,1,ENSGALG00010010572,426894
AQP4,1,ENSG00000171885,361
AQP4,1,ENSGALG00010005544,421088
AQP5,1,ENSG00000161798,362
AQP5,1,ENSGALG00010025615,431305
AQP6,12,ENSG00000086159,363
AQP7,1,ENSG00000165269,364
AQP8,2,ENSG00000103375,343
AQP8,2,ENSGALG00010018335,416566
AQP9,1,ENSGALG00010023054,415402
AQP9,1,ENSG00000103569,366
AQR,2,ENSGALG00010005436,423296
AQR,2,ENSG00000021776,9716
AR,8,ENSGALG00010016880,422165
AR,8,ENSG00000169083,367
ARAF,4,ENSG00000078061,369
ARAP1,4,ENSG00000186635,116985
ARAP2,4,ENSG00000047365,116984
ARAP2,4,ENSGALG00010014705,428790
ARAP3,4,ENSG00000120318,64411
ARAP3,4,ENSGALG00010011564,416196
ARC,9,ENSGALG00010007950,395075
ARC,9,ENSG00000198576,23237
ARCN1,2,ENSGALG00010023798,770561
ARCN1,2,ENSG00000095139,372
AREG,8,ENSG00000109321,374
AREG,8,ENSGALG00010003223,428752
AREL1,4,ENSGALG00010005981,423354
AREL1,4,ENSG00000119682,9870
ARF1,2,ENSGALG00010026097,420398
ARF1,2,ENSG00000143761,375
ARF3,2,ENSGALG00010022565,107049507
ARF3,2,ENSG00000134287,377
ARF4,2,ENSG00000168374,378
ARF4,2,ENSGALG00010027077,769725
ARF5,2,ENSGALG00010006288,396265
ARF5,2,ENSDARG00000113899,334219
ARF5,2,ENSG00000004059,381
ARF6,3,ENSGALG00010019204,428927
ARF6,3,ENSG00000165527,382
